#         Elevation : 50 deg.
#  Central Azimuths : [240.0, 75.0, 285.0, 120.0] deg.
#  Local Sid. Times : [0.86, 6.86, 12.86, 18.86] hours.
#     Azimuth Throw : 40.0 deg. (not on sky)
#     Scan Set Time : 1:05:00
#   Solar Avoidance : 45.0 deg.
#   Lunar Avoidance : 45.0 deg.
# Focal Plane Width : 35.0deg
#Site           |Telescope       |Latitude [deg]|Longitude [deg]  |Elevation [m]
 Atacama        |SAT             |       -22.958|        -67.786|         5200.0
#      Start time UTC       |Stop time UTC|Rotation|Patch name                           |Az min  |Az max      |El |Pass|Sub
  2023-11-08 04:05:00| 2023-11-08 05:10:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|    8|   3
  2023-11-08 05:10:00| 2023-11-08 06:15:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|    8|   4
  2023-11-08 06:15:00| 2023-11-08 07:20:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|    8|   5
  2023-11-08 07:20:00| 2023-11-08 08:25:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|    8|   6
  2023-11-08 08:25:00| 2023-11-08 09:30:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|    8|   7
  2023-11-08 09:30:00| 2023-11-08 10:35:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|    8|   8
  2023-11-08 10:35:00| 2023-11-08 11:40:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|    8|   9
  2023-11-08 11:40:00| 2023-11-08 12:45:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|    8|  10
  2023-11-08 12:45:00| 2023-11-08 13:50:00|  -45.00|SPECIAL -- Solar Avoidance Violation |100.00|  140.00|   50.00|    8|  11
  2023-11-08 13:50:00| 2023-11-08 14:55:00|  -45.00|SPECIAL -- Lunar Avoidance Violation |220.00|  260.00|   50.00|    8|  12
  2023-11-08 14:55:00| 2023-11-08 16:00:00|  -45.00|SPECIAL -- Lunar Avoidance Violation |220.00|  260.00|   50.00|    8|  13
  2023-11-08 16:00:00| 2023-11-08 17:05:00|  -45.00|SPECIAL -- Solar Avoidance Violation |220.00|  260.00|   50.00|    8|  14
  2023-11-08 17:05:00| 2023-11-08 18:10:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|    8|  15
  2023-11-08 18:10:00| 2023-11-08 19:15:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|    8|  16
  2023-11-08 19:15:00| 2023-11-08 20:20:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|    8|  17
  2023-11-08 20:20:00| 2023-11-08 21:25:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|    8|  18
  2023-11-08 21:25:00| 2023-11-08 22:30:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|    8|  19
  2023-11-08 22:30:00| 2023-11-08 23:35:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|    8|  20
  2023-11-08 23:35:00| 2023-11-09 00:40:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|    8|  21
  2023-11-09 00:40:00| 2023-11-09 01:45:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|    9|   0
  2023-11-09 01:45:00| 2023-11-09 02:50:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|    9|   1
  2023-11-09 02:50:00| 2023-11-09 03:55:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|    9|   2
  2023-11-09 03:55:00| 2023-11-09 05:00:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|    9|   3
  2023-11-09 05:00:00| 2023-11-09 06:05:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|    9|   4
  2023-11-09 06:05:00| 2023-11-09 07:10:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|    9|   5
  2023-11-09 07:10:00| 2023-11-09 08:15:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|    9|   6
  2023-11-09 08:15:00| 2023-11-09 09:20:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|    9|   7
  2023-11-09 09:20:00| 2023-11-09 10:25:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|    9|   8
  2023-11-09 10:25:00| 2023-11-09 11:30:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|    9|   9
  2023-11-09 11:30:00| 2023-11-09 12:35:00|   45.00|Constant elevation scan.             |265.00|  305.00|   50.00|    9|  10
  2023-11-09 12:35:00| 2023-11-09 13:40:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|    9|  11
  2023-11-09 13:40:00| 2023-11-09 14:45:00|   45.00|SPECIAL -- Lunar Avoidance Violation |220.00|  260.00|   50.00|    9|  12
  2023-11-09 14:45:00| 2023-11-09 15:50:00|   45.00|SPECIAL -- Lunar Avoidance Violation |220.00|  260.00|   50.00|    9|  13
  2023-11-09 15:50:00| 2023-11-09 16:55:00|   45.00|SPECIAL -- Solar Avoidance Violation |220.00|  260.00|   50.00|    9|  14
  2023-11-09 16:55:00| 2023-11-09 18:00:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|    9|  15
  2023-11-09 18:00:00| 2023-11-09 19:05:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|    9|  16
  2023-11-09 19:05:00| 2023-11-09 20:10:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|    9|  17
  2023-11-09 20:10:00| 2023-11-09 21:15:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|    9|  18
  2023-11-09 21:15:00| 2023-11-09 22:20:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|    9|  19
  2023-11-09 22:20:00| 2023-11-09 23:25:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|    9|  20
  2023-11-09 23:25:00| 2023-11-10 00:30:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|    9|  21
  2023-11-10 00:30:00| 2023-11-10 01:35:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   10|   0
  2023-11-10 01:35:00| 2023-11-10 02:40:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   10|   1
  2023-11-10 02:40:00| 2023-11-10 03:45:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   10|   2
  2023-11-10 03:45:00| 2023-11-10 04:50:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   10|   3
  2023-11-10 04:50:00| 2023-11-10 05:55:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   10|   4
  2023-11-10 05:55:00| 2023-11-10 07:00:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   10|   5
  2023-11-10 07:00:00| 2023-11-10 08:05:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   10|   6
  2023-11-10 08:05:00| 2023-11-10 09:10:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   10|   7
  2023-11-10 09:10:00| 2023-11-10 10:15:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   10|   8
  2023-11-10 10:15:00| 2023-11-10 11:20:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   10|   9
  2023-11-10 11:20:00| 2023-11-10 12:25:00|  -45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   10|  10
  2023-11-10 12:25:00| 2023-11-10 13:30:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   10|  11
  2023-11-10 13:30:00| 2023-11-10 14:35:00|  -45.00|SPECIAL -- Solar Avoidance Violation |100.00|  140.00|   50.00|   10|  12
  2023-11-10 14:35:00| 2023-11-10 15:40:00|  -45.00|SPECIAL -- Lunar Avoidance Violation |220.00|  260.00|   50.00|   10|  13
  2023-11-10 15:40:00| 2023-11-10 16:45:00|  -45.00|SPECIAL -- Solar Avoidance Violation |220.00|  260.00|   50.00|   10|  14
  2023-11-10 16:45:00| 2023-11-10 17:50:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   10|  15
  2023-11-10 17:50:00| 2023-11-10 18:55:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   10|  16
  2023-11-10 18:55:00| 2023-11-10 20:00:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   10|  17
  2023-11-10 20:00:00| 2023-11-10 21:05:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   10|  18
  2023-11-10 21:05:00| 2023-11-10 22:10:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   10|  19
  2023-11-10 22:10:00| 2023-11-10 23:15:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   10|  20
  2023-11-10 23:15:00| 2023-11-11 00:20:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   10|  21
  2023-11-11 00:20:00| 2023-11-11 01:25:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   11|   0
  2023-11-11 01:25:00| 2023-11-11 02:30:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   11|   1
  2023-11-11 02:30:00| 2023-11-11 03:35:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   11|   2
  2023-11-11 03:35:00| 2023-11-11 04:40:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   11|   3
  2023-11-11 04:40:00| 2023-11-11 05:45:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   11|   4
  2023-11-11 05:45:00| 2023-11-11 06:50:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   11|   5
  2023-11-11 06:50:00| 2023-11-11 07:55:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   11|   6
  2023-11-11 07:55:00| 2023-11-11 09:00:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   11|   7
  2023-11-11 09:00:00| 2023-11-11 10:05:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   11|   8
  2023-11-11 10:05:00| 2023-11-11 11:10:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   11|   9
  2023-11-11 11:10:00| 2023-11-11 12:15:00|   45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   11|  10
  2023-11-11 12:15:00| 2023-11-11 13:20:00|   45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   11|  11
  2023-11-11 13:20:00| 2023-11-11 14:25:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   11|  12
  2023-11-11 14:25:00| 2023-11-11 15:30:00|   45.00|SPECIAL -- Lunar Avoidance Violation |220.00|  260.00|   50.00|   11|  13
  2023-11-11 15:30:00| 2023-11-11 16:35:00|   45.00|SPECIAL -- Solar Avoidance Violation |220.00|  260.00|   50.00|   11|  14
  2023-11-11 16:35:00| 2023-11-11 17:40:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   11|  15
  2023-11-11 17:40:00| 2023-11-11 18:45:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   11|  16
  2023-11-11 18:45:00| 2023-11-11 19:50:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   11|  17
  2023-11-11 19:50:00| 2023-11-11 20:55:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   11|  18
  2023-11-11 20:55:00| 2023-11-11 22:00:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   11|  19
  2023-11-11 22:00:00| 2023-11-11 23:05:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   11|  20
  2023-11-11 23:05:00| 2023-11-12 00:10:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   11|  21
  2023-11-12 00:10:00| 2023-11-12 01:15:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   12|   0
  2023-11-12 01:15:00| 2023-11-12 02:20:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   12|   1
  2023-11-12 02:20:00| 2023-11-12 03:25:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   12|   2
  2023-11-12 03:25:00| 2023-11-12 04:30:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   12|   3
  2023-11-12 04:30:00| 2023-11-12 05:35:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   12|   4
  2023-11-12 05:35:00| 2023-11-12 06:40:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   12|   5
  2023-11-12 06:40:00| 2023-11-12 07:45:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   12|   6
  2023-11-12 07:45:00| 2023-11-12 08:50:00|  -45.00|Constant elevation scan.             | 55.00|   95.00|   50.00|   12|   7
  2023-11-12 08:50:00| 2023-11-12 09:55:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   12|   8
  2023-11-12 09:55:00| 2023-11-12 11:00:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   12|   9
  2023-11-12 11:00:00| 2023-11-12 12:05:00|  -45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   12|  10
  2023-11-12 12:05:00| 2023-11-12 13:10:00|  -45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   12|  11
  2023-11-12 13:10:00| 2023-11-12 14:15:00|  -45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   12|  12
  2023-11-12 14:15:00| 2023-11-12 15:20:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   12|  13
  2023-11-12 15:20:00| 2023-11-12 16:25:00|  -45.00|SPECIAL -- Solar Avoidance Violation |220.00|  260.00|   50.00|   12|  14
  2023-11-12 16:25:00| 2023-11-12 17:30:00|  -45.00|SPECIAL -- Solar Avoidance Violation |220.00|  260.00|   50.00|   12|  15
  2023-11-12 17:30:00| 2023-11-12 18:35:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   12|  16
  2023-11-12 18:35:00| 2023-11-12 19:40:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   12|  17
  2023-11-12 19:40:00| 2023-11-12 20:45:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   12|  18
  2023-11-12 20:45:00| 2023-11-12 21:50:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   12|  19
  2023-11-12 21:50:00| 2023-11-12 22:55:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   12|  20
  2023-11-12 22:55:00| 2023-11-13 00:00:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   12|  21
  2023-11-13 00:00:00| 2023-11-13 01:05:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   13|   0
  2023-11-13 01:05:00| 2023-11-13 02:10:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   13|   1
  2023-11-13 02:10:00| 2023-11-13 03:15:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   13|   2
  2023-11-13 03:15:00| 2023-11-13 04:20:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   13|   3
  2023-11-13 04:20:00| 2023-11-13 05:25:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   13|   4
  2023-11-13 05:25:00| 2023-11-13 06:30:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   13|   5
  2023-11-13 06:30:00| 2023-11-13 07:35:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   13|   6
  2023-11-13 07:35:00| 2023-11-13 08:40:00|   45.00|Constant elevation scan.             | 55.00|   95.00|   50.00|   13|   7
  2023-11-13 08:40:00| 2023-11-13 09:45:00|   45.00|Constant elevation scan.             | 55.00|   95.00|   50.00|   13|   8
  2023-11-13 09:45:00| 2023-11-13 10:50:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   13|   9
  2023-11-13 10:50:00| 2023-11-13 11:55:00|   45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   13|  10
  2023-11-13 11:55:00| 2023-11-13 13:00:00|   45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   13|  11
  2023-11-13 13:00:00| 2023-11-13 14:05:00|   45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   13|  12
  2023-11-13 14:05:00| 2023-11-13 15:10:00|   45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   13|  13
  2023-11-13 15:10:00| 2023-11-13 16:15:00|   45.00|SPECIAL -- Solar Avoidance Violation |220.00|  260.00|   50.00|   13|  14
  2023-11-13 16:15:00| 2023-11-13 17:20:00|   45.00|SPECIAL -- Solar Avoidance Violation |220.00|  260.00|   50.00|   13|  15
  2023-11-13 17:20:00| 2023-11-13 18:25:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   13|  16
  2023-11-13 18:25:00| 2023-11-13 19:30:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   13|  17
  2023-11-13 19:30:00| 2023-11-13 20:35:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   13|  18
  2023-11-13 20:35:00| 2023-11-13 21:40:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   13|  19
  2023-11-13 21:40:00| 2023-11-13 22:45:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   13|  20
  2023-11-13 22:45:00| 2023-11-13 23:50:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   13|  21
  2023-11-13 23:50:00| 2023-11-14 00:55:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   13|  22
  2023-11-14 00:55:00| 2023-11-14 02:00:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   14|   0
  2023-11-14 02:00:00| 2023-11-14 03:05:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   14|   1
  2023-11-14 03:05:00| 2023-11-14 04:10:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   14|   2
  2023-11-14 04:10:00| 2023-11-14 05:15:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   14|   3
  2023-11-14 05:15:00| 2023-11-14 06:20:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   14|   4
  2023-11-14 06:20:00| 2023-11-14 07:25:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   14|   5
  2023-11-14 07:25:00| 2023-11-14 08:30:00|  -45.00|Constant elevation scan.             | 55.00|   95.00|   50.00|   14|   6
  2023-11-14 08:30:00| 2023-11-14 09:35:00|  -45.00|Constant elevation scan.             | 55.00|   95.00|   50.00|   14|   7
  2023-11-14 09:35:00| 2023-11-14 10:40:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   14|   8
  2023-11-14 10:40:00| 2023-11-14 11:45:00|  -45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   14|   9
  2023-11-14 11:45:00| 2023-11-14 12:50:00|  -45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   14|  10
  2023-11-14 12:50:00| 2023-11-14 13:55:00|  -45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   14|  11
  2023-11-14 13:55:00| 2023-11-14 15:00:00|  -45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   14|  12
  2023-11-14 15:00:00| 2023-11-14 16:05:00|  -45.00|SPECIAL -- Solar Avoidance Violation |220.00|  260.00|   50.00|   14|  13
  2023-11-14 16:05:00| 2023-11-14 17:10:00|  -45.00|SPECIAL -- Solar Avoidance Violation |220.00|  260.00|   50.00|   14|  14
  2023-11-14 17:10:00| 2023-11-14 18:15:00|  -45.00|SPECIAL -- Solar Avoidance Violation |220.00|  260.00|   50.00|   14|  15
  2023-11-14 18:15:00| 2023-11-14 19:20:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   14|  16
  2023-11-14 19:20:00| 2023-11-14 20:25:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   14|  17
  2023-11-14 20:25:00| 2023-11-14 21:30:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   14|  18
  2023-11-14 21:30:00| 2023-11-14 22:35:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   14|  19
  2023-11-14 22:35:00| 2023-11-14 23:40:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   14|  20
  2023-11-14 23:40:00| 2023-11-15 00:45:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   14|  21
  2023-11-15 00:45:00| 2023-11-15 01:50:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   15|   0
  2023-11-15 01:50:00| 2023-11-15 02:55:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   15|   1
  2023-11-15 02:55:00| 2023-11-15 04:00:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   15|   2
  2023-11-15 04:00:00| 2023-11-15 05:05:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   15|   3
  2023-11-15 05:05:00| 2023-11-15 06:10:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   15|   4
  2023-11-15 06:10:00| 2023-11-15 07:15:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   15|   5
  2023-11-15 07:15:00| 2023-11-15 08:20:00|   45.00|Constant elevation scan.             | 55.00|   95.00|   50.00|   15|   6
  2023-11-15 08:20:00| 2023-11-15 09:25:00|   45.00|Constant elevation scan.             | 55.00|   95.00|   50.00|   15|   7
  2023-11-15 09:25:00| 2023-11-15 10:30:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   15|   8
  2023-11-15 10:30:00| 2023-11-15 11:35:00|   45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   15|   9
  2023-11-15 11:35:00| 2023-11-15 12:40:00|   45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   15|  10
  2023-11-15 12:40:00| 2023-11-15 13:45:00|   45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   15|  11
  2023-11-15 13:45:00| 2023-11-15 14:50:00|   45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   15|  12
  2023-11-15 14:50:00| 2023-11-15 15:55:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   15|  13
  2023-11-15 15:55:00| 2023-11-15 17:00:00|   45.00|SPECIAL -- Solar Avoidance Violation |220.00|  260.00|   50.00|   15|  14
  2023-11-15 17:00:00| 2023-11-15 18:05:00|   45.00|SPECIAL -- Solar Avoidance Violation |220.00|  260.00|   50.00|   15|  15
  2023-11-15 18:05:00| 2023-11-15 19:10:00|   45.00|SPECIAL -- Solar Avoidance Violation |220.00|  260.00|   50.00|   15|  16
  2023-11-15 19:10:00| 2023-11-15 20:15:00|   45.00|Constant elevation scan.             | 55.00|   95.00|   50.00|   15|  17
  2023-11-15 20:15:00| 2023-11-15 21:20:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   15|  18
  2023-11-15 21:20:00| 2023-11-15 22:25:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   15|  19
  2023-11-15 22:25:00| 2023-11-15 23:30:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   15|  20
  2023-11-15 23:30:00| 2023-11-16 00:35:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   15|  21
  2023-11-16 00:35:00| 2023-11-16 01:40:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   16|   0
  2023-11-16 01:40:00| 2023-11-16 02:45:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   16|   1
  2023-11-16 02:45:00| 2023-11-16 03:50:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   16|   2
  2023-11-16 03:50:00| 2023-11-16 04:55:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   16|   3
  2023-11-16 04:55:00| 2023-11-16 06:00:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   16|   4
  2023-11-16 06:00:00| 2023-11-16 07:05:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   16|   5
  2023-11-16 07:05:00| 2023-11-16 08:10:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   16|   6
  2023-11-16 08:10:00| 2023-11-16 09:15:00|  -45.00|Constant elevation scan.             | 55.00|   95.00|   50.00|   16|   7
  2023-11-16 09:15:00| 2023-11-16 10:20:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   16|   8
  2023-11-16 10:20:00| 2023-11-16 11:25:00|  -45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   16|   9
  2023-11-16 11:25:00| 2023-11-16 12:30:00|  -45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   16|  10
  2023-11-16 12:30:00| 2023-11-16 13:35:00|  -45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   16|  11
  2023-11-16 13:35:00| 2023-11-16 14:40:00|  -45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   16|  12
  2023-11-16 14:40:00| 2023-11-16 15:45:00|  -45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   16|  13
  2023-11-16 15:45:00| 2023-11-16 16:50:00|  -45.00|SPECIAL -- Solar Avoidance Violation |220.00|  260.00|   50.00|   16|  14
  2023-11-16 16:50:00| 2023-11-16 17:55:00|  -45.00|SPECIAL -- Solar Avoidance Violation |220.00|  260.00|   50.00|   16|  15
  2023-11-16 17:55:00| 2023-11-16 19:00:00|  -45.00|SPECIAL -- Solar Avoidance Violation |220.00|  260.00|   50.00|   16|  16
  2023-11-16 19:00:00| 2023-11-16 20:05:00|  -45.00|SPECIAL -- Solar Avoidance Violation |220.00|  260.00|   50.00|   16|  17
  2023-11-16 20:05:00| 2023-11-16 21:10:00|  -45.00|Constant elevation scan.             | 55.00|   95.00|   50.00|   16|  18
  2023-11-16 21:10:00| 2023-11-16 22:15:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   16|  19
  2023-11-16 22:15:00| 2023-11-16 23:20:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   16|  20
  2023-11-16 23:20:00| 2023-11-17 00:25:00|  -45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   16|  21
  2023-11-17 00:25:00| 2023-11-17 01:30:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   17|   0
  2023-11-17 01:30:00| 2023-11-17 02:35:00|   45.00|Constant elevation scan.             |100.00|  140.00|   50.00|   17|   1
  2023-11-17 02:35:00| 2023-11-17 03:40:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   17|   2
  2023-11-17 03:40:00| 2023-11-17 04:45:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   17|   3
  2023-11-17 04:45:00| 2023-11-17 05:50:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   17|   4
  2023-11-17 05:50:00| 2023-11-17 06:55:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   17|   5
  2023-11-17 06:55:00| 2023-11-17 08:00:00|   45.00|Constant elevation scan.             |220.00|  260.00|   50.00|   17|   6
  2023-11-17 08:00:00| 2023-11-17 09:05:00|   45.00|Constant elevation scan.             | 55.00|   95.00|   50.00|   17|   7
  2023-11-17 09:05:00| 2023-11-17 10:10:00|   45.00|Constant elevation scan.             | 55.00|   95.00|   50.00|   17|   8
  2023-11-17 10:10:00| 2023-11-17 11:15:00|   45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   17|   9
  2023-11-17 11:15:00| 2023-11-17 12:20:00|   45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   17|  10
  2023-11-17 12:20:00| 2023-11-17 13:25:00|   45.00|Constant elevation scan.             |265.00|  305.00|   50.00|   17|  11
