#Site           |Telescope       |Latitude [deg]|Longitude [deg]  |Elevation [m]
 Atacama        |SAT             |       -22.958|        -67.786|         5200.0
#      Start time UTC       |Stop time UTC|Rotation|Patch name                           |Az min  |Az max      |El |Pass|Sub
  2023-08-22 07:05:00| 2023-08-22 08:10:00|    0.00|Constant elevation scans             |230.00|  250.00|   50.00|    3|   6
  2023-08-22 08:10:00| 2023-08-22 09:15:00|    0.00|Constant elevation scans             |230.00|  250.00|   50.00|    3|   7
  2023-08-22 09:15:00| 2023-08-22 10:20:00|    0.00|Constant elevation scans             |230.00|  250.00|   50.00|    3|   8
  2023-08-22 10:20:00| 2023-08-22 11:25:00|    0.00|Constant elevation scans             |230.00|  250.00|   50.00|    3|   9
  2023-08-22 11:25:00| 2023-08-22 12:30:00|    0.00|Constant elevation scans             |230.00|  250.00|   50.00|    3|  10
  2023-08-22 12:30:00| 2023-08-22 13:35:00|    0.00|SPECIAL -- Sun avoidance (at end)    | 65.00|   85.00|   50.00|    3|  11
  2023-08-22 13:35:00| 2023-08-22 14:40:00|    0.00|SPECIAL -- Sun avoidance (at end)    | 65.00|   85.00|   50.00|    3|  12
  2023-08-22 14:40:00| 2023-08-22 15:45:00|    0.00|SPECIAL -- Moon avoidance (at end)   | 65.00|   85.00|   50.00|    3|  13
  2023-08-22 15:45:00| 2023-08-22 16:50:00|    0.00|SPECIAL -- Moon avoidance (at end)   | 65.00|   85.00|   50.00|    3|  14
  2023-08-22 16:50:00| 2023-08-22 17:55:00|    0.00|SPECIAL -- Moon avoidance (at end)   | 65.00|   85.00|   50.00|    3|  15
  2023-08-22 17:55:00| 2023-08-22 19:00:00|    0.00|SPECIAL -- Moon avoidance (at end)   | 65.00|   85.00|   50.00|    3|  16
  2023-08-22 19:00:00| 2023-08-22 20:05:00|    0.00|SPECIAL -- Sun avoidance (at end)    |275.00|  295.00|   50.00|    3|  17
  2023-08-22 20:05:00| 2023-08-22 21:10:00|    0.00|SPECIAL -- Moon avoidance (at end)   |275.00|  295.00|   50.00|    3|  18
  2023-08-22 21:10:00| 2023-08-22 22:15:00|    0.00|SPECIAL -- Moon avoidance (at end)   |275.00|  295.00|   50.00|    3|  19
  2023-08-22 22:15:00| 2023-08-22 23:20:00|    0.00|SPECIAL -- Moon avoidance (at end)   |275.00|  295.00|   50.00|    3|  20
  2023-08-22 23:20:00| 2023-08-23 00:25:00|    0.00|SPECIAL -- Moon avoidance (at end)   |275.00|  295.00|   50.00|    3|  21
  2023-08-23 00:25:00| 2023-08-23 01:30:00|   90.00|Constant elevation scans             |110.00|  130.00|   50.00|    4|   0
  2023-08-23 01:30:00| 2023-08-23 02:35:00|   90.00|Constant elevation scans             |110.00|  130.00|   50.00|    4|   1
  2023-08-23 02:35:00| 2023-08-23 03:40:00|   90.00|Constant elevation scans             |110.00|  130.00|   50.00|    4|   2
  2023-08-23 03:40:00| 2023-08-23 04:45:00|   90.00|Constant elevation scans             |110.00|  130.00|   50.00|    4|   3
  2023-08-23 04:45:00| 2023-08-23 05:50:00|   90.00|Constant elevation scans             |110.00|  130.00|   50.00|    4|   4
  2023-08-23 05:50:00| 2023-08-23 06:55:00|   90.00|Constant elevation scans             |110.00|  130.00|   50.00|    4|   5
  2023-08-23 06:55:00| 2023-08-23 08:00:00|   90.00|Constant elevation scans             |230.00|  250.00|   50.00|    4|   6
  2023-08-23 08:00:00| 2023-08-23 09:05:00|   90.00|Constant elevation scans             |230.00|  250.00|   50.00|    4|   7
  2023-08-23 09:05:00| 2023-08-23 10:10:00|   90.00|Constant elevation scans             |230.00|  250.00|   50.00|    4|   8
  2023-08-23 10:10:00| 2023-08-23 11:15:00|   90.00|Constant elevation scans             |230.00|  250.00|   50.00|    4|   9
  2023-08-23 11:15:00| 2023-08-23 12:20:00|   90.00|Constant elevation scans             |230.00|  250.00|   50.00|    4|  10
  2023-08-23 12:20:00| 2023-08-23 13:25:00|   90.00|SPECIAL -- Sun avoidance (at end)    | 65.00|   85.00|   50.00|    4|  11
  2023-08-23 13:25:00| 2023-08-23 14:30:00|   90.00|SPECIAL -- Sun avoidance (at end)    | 65.00|   85.00|   50.00|    4|  12
  2023-08-23 14:30:00| 2023-08-23 15:35:00|   90.00|SPECIAL -- Sun avoidance (at end)    | 65.00|   85.00|   50.00|    4|  13
  2023-08-23 15:35:00| 2023-08-23 16:40:00|   90.00|SPECIAL -- Moon avoidance (at end)   | 65.00|   85.00|   50.00|    4|  14
  2023-08-23 16:40:00| 2023-08-23 17:45:00|   90.00|SPECIAL -- Moon avoidance (at end)   | 65.00|   85.00|   50.00|    4|  15
  2023-08-23 17:45:00| 2023-08-23 18:50:00|   90.00|SPECIAL -- Moon avoidance (at end)   | 65.00|   85.00|   50.00|    4|  16
  2023-08-23 18:50:00| 2023-08-23 19:55:00|   90.00|SPECIAL -- Sun avoidance (at end)    |275.00|  295.00|   50.00|    4|  17
  2023-08-23 19:55:00| 2023-08-23 21:00:00|   90.00|SPECIAL -- Sun avoidance (at end)    |275.00|  295.00|   50.00|    4|  18
  2023-08-23 21:00:00| 2023-08-23 22:05:00|   90.00|SPECIAL -- Moon avoidance (at end)   |275.00|  295.00|   50.00|    4|  19
  2023-08-23 22:05:00| 2023-08-23 23:10:00|   90.00|SPECIAL -- Moon avoidance (at end)   |275.00|  295.00|   50.00|    4|  20
  2023-08-23 23:10:00| 2023-08-24 00:15:00|   90.00|SPECIAL -- Moon avoidance (at end)   |275.00|  295.00|   50.00|    4|  21
  2023-08-24 00:15:00| 2023-08-24 01:20:00|  180.00|Constant elevation scans             |110.00|  130.00|   50.00|    5|   0
  2023-08-24 01:20:00| 2023-08-24 02:25:00|  180.00|Constant elevation scans             |110.00|  130.00|   50.00|    5|   1
  2023-08-24 02:25:00| 2023-08-24 03:30:00|  180.00|Constant elevation scans             |110.00|  130.00|   50.00|    5|   2
  2023-08-24 03:30:00| 2023-08-24 04:35:00|  180.00|Constant elevation scans             |110.00|  130.00|   50.00|    5|   3
  2023-08-24 04:35:00| 2023-08-24 05:40:00|  180.00|Constant elevation scans             |110.00|  130.00|   50.00|    5|   4
  2023-08-24 05:40:00| 2023-08-24 06:45:00|  180.00|Constant elevation scans             |110.00|  130.00|   50.00|    5|   5
  2023-08-24 06:45:00| 2023-08-24 07:50:00|  180.00|Constant elevation scans             |230.00|  250.00|   50.00|    5|   6
  2023-08-24 07:50:00| 2023-08-24 08:55:00|  180.00|Constant elevation scans             |230.00|  250.00|   50.00|    5|   7
  2023-08-24 08:55:00| 2023-08-24 10:00:00|  180.00|Constant elevation scans             |230.00|  250.00|   50.00|    5|   8
  2023-08-24 10:00:00| 2023-08-24 11:05:00|  180.00|Constant elevation scans             |230.00|  250.00|   50.00|    5|   9
  2023-08-24 11:05:00| 2023-08-24 12:10:00|  180.00|Constant elevation scans             |230.00|  250.00|   50.00|    5|  10
  2023-08-24 12:10:00| 2023-08-24 13:15:00|  180.00|SPECIAL -- Sun avoidance (at end)    | 65.00|   85.00|   50.00|    5|  11
  2023-08-24 13:15:00| 2023-08-24 14:20:00|  180.00|SPECIAL -- Sun avoidance (at end)    | 65.00|   85.00|   50.00|    5|  12
  2023-08-24 14:20:00| 2023-08-24 15:25:00|  180.00|SPECIAL -- Sun avoidance (at end)    | 65.00|   85.00|   50.00|    5|  13
  2023-08-24 15:25:00| 2023-08-24 16:30:00|  180.00|SPECIAL -- Sun avoidance (at end)    | 65.00|   85.00|   50.00|    5|  14
  2023-08-24 16:30:00| 2023-08-24 17:35:00|  180.00|SPECIAL -- Moon avoidance (at end)   | 65.00|   85.00|   50.00|    5|  15
  2023-08-24 17:35:00| 2023-08-24 18:40:00|  180.00|SPECIAL -- Moon avoidance (at end)   | 65.00|   85.00|   50.00|    5|  16
  2023-08-24 18:40:00| 2023-08-24 19:45:00|  180.00|SPECIAL -- Sun avoidance (at end)    |275.00|  295.00|   50.00|    5|  17
  2023-08-24 19:45:00| 2023-08-24 20:50:00|  180.00|SPECIAL -- Sun avoidance (at end)    |275.00|  295.00|   50.00|    5|  18
  2023-08-24 20:50:00| 2023-08-24 21:55:00|  180.00|SPECIAL -- Sun avoidance (at middle) |275.00|  295.00|   50.00|    5|  19
  2023-08-24 21:55:00| 2023-08-24 23:00:00|  180.00|SPECIAL -- Moon avoidance (at end)   |275.00|  295.00|   50.00|    5|  20
  2023-08-24 23:00:00| 2023-08-25 00:05:00|  180.00|SPECIAL -- Moon avoidance (at end)   |275.00|  295.00|   50.00|    5|  21
  2023-08-25 00:05:00| 2023-08-25 01:10:00|    0.00|Constant elevation scans             |110.00|  130.00|   50.00|    6|   0
  2023-08-25 01:10:00| 2023-08-25 02:15:00|    0.00|Constant elevation scans             |110.00|  130.00|   50.00|    6|   1
  2023-08-25 02:15:00| 2023-08-25 03:20:00|    0.00|Constant elevation scans             |110.00|  130.00|   50.00|    6|   2
  2023-08-25 03:20:00| 2023-08-25 04:25:00|    0.00|Constant elevation scans             |110.00|  130.00|   50.00|    6|   3
  2023-08-25 04:25:00| 2023-08-25 05:30:00|    0.00|Constant elevation scans             |110.00|  130.00|   50.00|    6|   4
  2023-08-25 05:30:00| 2023-08-25 06:35:00|    0.00|Constant elevation scans             |110.00|  130.00|   50.00|    6|   5
  2023-08-25 06:35:00| 2023-08-25 07:40:00|    0.00|Constant elevation scans             |230.00|  250.00|   50.00|    6|   6
  2023-08-25 07:40:00| 2023-08-25 08:45:00|    0.00|Constant elevation scans             |230.00|  250.00|   50.00|    6|   7
  2023-08-25 08:45:00| 2023-08-25 09:50:00|    0.00|Constant elevation scans             |230.00|  250.00|   50.00|    6|   8
  2023-08-25 09:50:00| 2023-08-25 10:55:00|    0.00|Constant elevation scans             |230.00|  250.00|   50.00|    6|   9
  2023-08-25 10:55:00| 2023-08-25 12:00:00|    0.00|Constant elevation scans             |230.00|  250.00|   50.00|    6|  10
  2023-08-25 12:00:00| 2023-08-25 13:05:00|    0.00|SPECIAL -- Sun avoidance (at end)    | 65.00|   85.00|   50.00|    6|  11
  2023-08-25 13:05:00| 2023-08-25 14:10:00|    0.00|SPECIAL -- Sun avoidance (at end)    | 65.00|   85.00|   50.00|    6|  12
  2023-08-25 14:10:00| 2023-08-25 15:15:00|    0.00|SPECIAL -- Sun avoidance (at end)    | 65.00|   85.00|   50.00|    6|  13
  2023-08-25 15:15:00| 2023-08-25 16:20:00|    0.00|SPECIAL -- Sun avoidance (at end)    | 65.00|   85.00|   50.00|    6|  14
  2023-08-25 16:20:00| 2023-08-25 17:25:00|    0.00|SPECIAL -- Sun avoidance (at middle) | 65.00|   85.00|   50.00|    6|  15
  2023-08-25 17:25:00| 2023-08-25 18:30:00|    0.00|SPECIAL -- Moon avoidance (at end)   | 65.00|   85.00|   50.00|    6|  16
  2023-08-25 18:30:00| 2023-08-25 19:35:00|    0.00|SPECIAL -- Sun avoidance (at end)    |275.00|  295.00|   50.00|    6|  17
  2023-08-25 19:35:00| 2023-08-25 20:40:00|    0.00|SPECIAL -- Sun avoidance (at end)    |275.00|  295.00|   50.00|    6|  18
  2023-08-25 20:40:00| 2023-08-25 21:45:00|    0.00|SPECIAL -- Sun avoidance (at end)    |275.00|  295.00|   50.00|    6|  19
  2023-08-25 21:45:00| 2023-08-25 22:50:00|    0.00|SPECIAL -- Sun avoidance (at beginning)|275.00|  295.00|   50.00|    6|  20
  2023-08-25 22:50:00| 2023-08-25 23:55:00|    0.00|SPECIAL -- Moon avoidance (at end)   |275.00|  295.00|   50.00|    6|  21
  2023-08-25 23:55:00| 2023-08-26 01:00:00|    0.00|SPECIAL -- Moon avoidance (at beginning)|110.00|  130.00|   50.00|    6|  22
  2023-08-26 01:00:00| 2023-08-26 02:05:00|   90.00|Constant elevation scans             |110.00|  130.00|   50.00|    7|   0
  2023-08-26 02:05:00| 2023-08-26 03:10:00|   90.00|Constant elevation scans             |110.00|  130.00|   50.00|    7|   1
  2023-08-26 03:10:00| 2023-08-26 04:15:00|   90.00|Constant elevation scans             |110.00|  130.00|   50.00|    7|   2
  2023-08-26 04:15:00| 2023-08-26 05:20:00|   90.00|Constant elevation scans             |110.00|  130.00|   50.00|    7|   3
  2023-08-26 05:20:00| 2023-08-26 06:25:00|   90.00|Constant elevation scans             |110.00|  130.00|   50.00|    7|   4
  2023-08-26 06:25:00| 2023-08-26 07:30:00|   90.00|Constant elevation scans             |230.00|  250.00|   50.00|    7|   5
  2023-08-26 07:30:00| 2023-08-26 08:35:00|   90.00|Constant elevation scans             |230.00|  250.00|   50.00|    7|   6
  2023-08-26 08:35:00| 2023-08-26 09:40:00|   90.00|Constant elevation scans             |230.00|  250.00|   50.00|    7|   7
  2023-08-26 09:40:00| 2023-08-26 10:45:00|   90.00|Constant elevation scans             |230.00|  250.00|   50.00|    7|   8
  2023-08-26 10:45:00| 2023-08-26 11:50:00|   90.00|Constant elevation scans             |230.00|  250.00|   50.00|    7|   9
  2023-08-26 11:50:00| 2023-08-26 12:55:00|   90.00|SPECIAL -- Sun avoidance (at end)    | 65.00|   85.00|   50.00|    7|  10
  2023-08-26 12:55:00| 2023-08-26 14:00:00|   90.00|SPECIAL -- Sun avoidance (at end)    | 65.00|   85.00|   50.00|    7|  11
  2023-08-26 14:00:00| 2023-08-26 15:05:00|   90.00|SPECIAL -- Sun avoidance (at end)    | 65.00|   85.00|   50.00|    7|  12
  2023-08-26 15:05:00| 2023-08-26 16:10:00|   90.00|SPECIAL -- Sun avoidance (at end)    | 65.00|   85.00|   50.00|    7|  13
  2023-08-26 16:10:00| 2023-08-26 17:15:00|   90.00|SPECIAL -- Sun avoidance (at middle) | 65.00|   85.00|   50.00|    7|  14
  2023-08-26 17:15:00| 2023-08-26 18:20:00|   90.00|Constant elevation scans             | 65.00|   85.00|   50.00|    7|  15
  2023-08-26 18:20:00| 2023-08-26 19:25:00|   90.00|SPECIAL -- Sun avoidance (at end)    |275.00|  295.00|   50.00|    7|  16
  2023-08-26 19:25:00| 2023-08-26 20:30:00|   90.00|SPECIAL -- Sun avoidance (at end)    |275.00|  295.00|   50.00|    7|  17
  2023-08-26 20:30:00| 2023-08-26 21:35:00|   90.00|SPECIAL -- Sun avoidance (at end)    |275.00|  295.00|   50.00|    7|  18
  2023-08-26 21:35:00| 2023-08-26 22:40:00|   90.00|SPECIAL -- Sun avoidance (at beginning)|275.00|  295.00|   50.00|    7|  19
  2023-08-26 22:40:00| 2023-08-26 23:45:00|   90.00|Constant elevation scans             |275.00|  295.00|   50.00|    7|  20
  2023-08-26 23:45:00| 2023-08-27 00:50:00|   90.00|SPECIAL -- Moon avoidance (at end)   |110.00|  130.00|   50.00|    7|  21
  2023-08-27 00:50:00| 2023-08-27 01:55:00|  180.00|SPECIAL -- Moon avoidance (at middle)|110.00|  130.00|   50.00|    8|   0
  2023-08-27 01:55:00| 2023-08-27 03:00:00|  180.00|Constant elevation scans             |110.00|  130.00|   50.00|    8|   1
  2023-08-27 03:00:00| 2023-08-27 04:05:00|  180.00|Constant elevation scans             |110.00|  130.00|   50.00|    8|   2
  2023-08-27 04:05:00| 2023-08-27 05:10:00|  180.00|Constant elevation scans             |110.00|  130.00|   50.00|    8|   3
  2023-08-27 05:10:00| 2023-08-27 06:15:00|  180.00|Constant elevation scans             |110.00|  130.00|   50.00|    8|   4
  2023-08-27 06:15:00| 2023-08-27 07:20:00|  180.00|SPECIAL -- Moon avoidance (at end)   |230.00|  250.00|   50.00|    8|   5
  2023-08-27 07:20:00| 2023-08-27 08:25:00|  180.00|SPECIAL -- Moon avoidance (at beginning)|230.00|  250.00|   50.00|    8|   6
  2023-08-27 08:25:00| 2023-08-27 09:30:00|  180.00|Constant elevation scans             |230.00|  250.00|   50.00|    8|   7
  2023-08-27 09:30:00| 2023-08-27 10:35:00|  180.00|Constant elevation scans             |230.00|  250.00|   50.00|    8|   8
  2023-08-27 10:35:00| 2023-08-27 11:40:00|  180.00|Constant elevation scans             |230.00|  250.00|   50.00|    8|   9
  2023-08-27 11:40:00| 2023-08-27 12:45:00|  180.00|SPECIAL -- Sun avoidance (at end)    | 65.00|   85.00|   50.00|    8|  10
  2023-08-27 12:45:00| 2023-08-27 13:50:00|  180.00|SPECIAL -- Sun avoidance (at end)    | 65.00|   85.00|   50.00|    8|  11
  2023-08-27 13:50:00| 2023-08-27 14:55:00|  180.00|SPECIAL -- Sun avoidance (at end)    | 65.00|   85.00|   50.00|    8|  12
  2023-08-27 14:55:00| 2023-08-27 16:00:00|  180.00|SPECIAL -- Sun avoidance (at end)    | 65.00|   85.00|   50.00|    8|  13
  2023-08-27 16:00:00| 2023-08-27 17:05:00|  180.00|SPECIAL -- Sun avoidance (at middle) | 65.00|   85.00|   50.00|    8|  14
  2023-08-27 17:05:00| 2023-08-27 18:10:00|  180.00|Constant elevation scans             | 65.00|   85.00|   50.00|    8|  15
  2023-08-27 18:10:00| 2023-08-27 19:15:00|  180.00|SPECIAL -- Sun avoidance (at end)    |275.00|  295.00|   50.00|    8|  16
  2023-08-27 19:15:00| 2023-08-27 20:20:00|  180.00|SPECIAL -- Sun avoidance (at end)    |275.00|  295.00|   50.00|    8|  17
  2023-08-27 20:20:00| 2023-08-27 21:25:00|  180.00|SPECIAL -- Sun avoidance (at end)    |275.00|  295.00|   50.00|    8|  18
  2023-08-27 21:25:00| 2023-08-27 22:30:00|  180.00|SPECIAL -- Sun avoidance (at beginning)|275.00|  295.00|   50.00|    8|  19
  2023-08-27 22:30:00| 2023-08-27 23:35:00|  180.00|Constant elevation scans             |275.00|  295.00|   50.00|    8|  20
